# Selection   : all
# Cells       : 400
# Volume      : 1.000000e+00
# Time        	min(U)
46.11         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.12         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.13         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.14         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.15         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.16         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.17         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.18         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.19         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.2          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.21         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.22         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.23         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.24         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.25         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.26         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.27         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.28         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.29         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.3          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.31         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.32         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.33         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.34         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.35         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.36         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.37         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.38         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.39         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.4          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.41         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.42         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.43         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.44         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.45         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.46         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.47         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.48         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.49         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.5          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.51         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.52         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.53         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.54         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.55         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.56         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.57         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.58         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.59         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.6          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.61         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.62         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.63         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.64         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.65         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.66         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.67         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.68         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.69         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.7          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.71         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.72         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.73         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.74         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.75         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.76         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.77         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.78         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.79         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.8          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.81         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.82         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.83         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.84         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.85         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.86         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.87         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.88         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.89         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.9          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.91         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.92         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.93         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.94         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.95         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.96         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.97         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.98         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
46.99         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47            	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.01         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.02         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.03         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.04         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.05         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.06         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.07         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.08         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.09         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.1          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.11         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.12         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.13         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.14         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.15         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.16         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.17         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.18         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.19         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.2          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.21         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.22         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.23         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.24         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.25         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.26         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.27         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.28         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.29         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.3          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.31         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.32         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.33         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.34         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.35         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.36         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.37         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.38         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.39         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.4          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.41         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.42         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.43         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.44         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.45         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.46         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.47         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.48         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.49         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.5          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.51         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.52         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.53         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.54         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.55         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.56         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.57         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.58         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.59         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.6          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.61         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.62         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.63         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.64         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.65         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.66         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.67         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.68         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.69         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.7          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.71         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.72         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.73         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.74         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.75         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.76         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.77         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.78         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.79         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.8          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.81         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.82         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.83         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.84         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.85         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.86         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.87         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.88         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.89         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.9          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.91         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.92         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.93         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.94         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.95         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.96         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.97         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.98         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
47.99         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48            	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.01         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.02         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.03         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.04         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.05         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.06         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.07         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.08         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.09         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.1          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.11         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.12         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.13         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.14         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.15         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.16         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.17         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.18         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.19         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.2          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.21         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.22         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.23         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.24         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.25         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.26         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.27         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.28         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.29         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.3          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.31         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.32         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.33         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.34         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.35         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.36         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.37         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.38         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.39         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.4          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.41         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.42         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.43         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.44         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.45         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.46         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.47         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.48         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.49         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.5          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.51         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.52         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.53         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.54         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.55         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.56         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.57         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.58         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.59         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.6          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.61         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.62         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.63         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.64         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.65         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.66         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.67         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.68         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.69         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.7          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.71         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.72         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.73         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.74         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.75         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.76         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.77         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.78         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.79         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.8          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.81         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.82         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.83         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.84         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.85         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.86         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.87         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.88         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.89         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.9          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.91         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.92         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.93         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.94         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.95         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.96         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.97         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.98         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
48.99         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49            	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.01         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.02         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.03         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.04         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.05         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.06         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.07         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.08         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.09         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.1          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.11         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.12         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.13         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.14         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.15         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.16         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.17         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.18         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.19         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.2          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.21         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.22         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.23         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.24         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.25         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.26         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.27         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.28         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.29         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.3          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.31         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.32         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.33         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.34         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.35         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.36         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.37         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.38         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.39         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.4          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.41         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.42         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.43         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.44         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.45         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.46         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.47         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.48         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.49         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.5          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.51         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.52         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.53         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.54         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.55         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.56         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.57         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.58         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.59         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.6          	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.61         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.62         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
49.63         	(-2.262712e-01 -4.851225e-01 0.000000e+00)
